0,i should love this movie . the acting is very good and Barbara Stanwyck is great but the the movie has always seemed very trite to me . the movie makes working class people look low and cheap .the fact that the daughter is ashamed of her mother and that the daughter does not rise above it has always made me a bit uneasy . Barbara Stanwyck as the mother worships the daughter but the daughter forgoes a mothers love to find happiness with her well to do fathers family . i wonder how many others who have seen this film feel this way about it.again the acting was very very good and worth watching . i really don't like the story line . just a personal preference .thank you
0,"how many minutes does it take to paint a poem? in this film much too long. <br /><br />it tells the story about the impact of a first love between two schoolboys. <br /><br />the boys can't withhold touching each other and making love. after a while one gets distracted by a brief encounter with a sensual guy in the disco and that raises doubt: exploration, fantasy, longing, lust and feelings of loosing grip on your love are themes that are all extensively painted with music, close-ups and silent scenes like telling a poem. but it really takes too long, annoying long, shame, the effort was promising"
0,"This movie is a horrible distortion of lies and exaggerations that were put together by the most shameless lunatics to ever work on a TV movie. The story is wrong and a complete lie. There is nothing in this movie that accurately portrays Senator McCarthy. It's just a horrible scam and it amazes me that anyone associated with this production ever got another job in the industry. The marxist-leninists who wrote this trash did so in order to attack a man who has been vindicated by history and their fear that anyone would dare to destroy communism. Unfortunately for these communist nut jobs, Ronald Reagan took over where McCarthy left off and they couldn't stop him, thus the end of the Soviet Union and its' cohorts.<br /><br />Never, ever watch this film if you're looking for truth regarding Sen. McCarthy. Read Ann Coulter's book, ""Treason"" for a better look at the truth about Sen. McCarthy.<br /><br />It will also help if you read about what really happened to Senator McCarthy by reading http://www.thenewamerican.com/tna/1996/vo12no18/vo12no18_mccarthy.htm"
0,"I rarely make these comments but I felt compelled to spare others the pain I endured in watching this movie. It's so stupid and implausible both in the overall story and in the details that you simply can't suspend disbelief. The problem starts early, when you see a government researcher tooling around in a new Porsche and dining with his team in a restaraunt that looks like a castle, overlooking the Capitol Building in Washington, D.C. That kind of life on a government salary? Hah! It only gets worse. Toward the end, when the bad guy starts killing off the good guys, the latter group act so stupidly that you want them to die, in order to cleanse the gene pool. The special effects are pretty good - any producer's money can buy that - and the lead actors have been great in other films, but the screenplay and direction here are moronic. Many people have wondered whether there was some deliberate intelligence behind Paul Verhoeven's previous, facially stupid movies (Showgirls, Starship Troopers), but this movie should stop the wondering. He's just plain bad."
0,"I just watched this movie on Starz. Let me go through a few things i thought could have been improved; the acting, writing, directing, special effects, camera crew, sound, and lighting. It also seemed as though the writers had no idea anything that had to do with the movie. Apparently back in 2007, when the dollar was stronger you could buy a super advanced stealth bomber that could go completely invisible for $75 million. Now-a-days those things cost about $3 billion and they cant go invisible. Apparently you can fly from the US to the middle east in an hour. There was a completely random lesbian scene, which I didn't mind, but it seemed like a lame attempt to get more guys to see it. The camera would randomly zoom in on actors and skip to random scenes. Oh yeah, since its a Steven Segal movie, its predictable as hell. All in all I rank it right up there with Snakes on a Plane."
0,"I absolutely hate it when a film completely falls apart near the end, after you've already invested an hour into it. and that's what happened with this film. i was intrigued by its actors and the fact that malamud wrote its source story. I haven't gone to read that story but I cannot imagine that it ends like this film ends.Fortunately i didn't pay good money to see or rent it because my library had it. ohhhh such a waste of excellent acting (the wife in particular was so perfect).but milo o'shea as a Jew?!!!! now THAT was funny. I haven't researched into its making but it played like the director lost his marbles or died 3/4 of the way through the film. Before that point, a story and characters were developing,there were a number of neat plot points and there wasn't too much time wasted. but ooh that last 1/2 hour- if that wasn't the screwiest, most worthless denouement I've ever witnessed, I don't know what is. I just hate it when one's faith is so destroyed like that; it feels like an act of violence."
0,"This film has got several key flaws. The first and most significant of which is the clear lack of a good plot! This sadly makes the film not only difficult to watch but also sends the watcher certain feelings of hopelessness, as if he or she is wasting valuable time of their short life. This means that the film cannot captivate it's audience, instead it encourages the viewing public to grow contempt for the film and everything associated with it! In short, it really is very very very very very very very BAD! Do yourself a favour and chew on a large rubber shoe, you'll find it far more interesting and enjoyable than watching Terminator Woman."
0,"This is almost like two films--one literate and engaging, the other stupid and clichéd. It's really a shame all the problems weren't worked out with the writing, but considering how quickly most B-movies were written and produced, this isn't too unusual. It's a real shame, though, as this could have been a very good film.<br /><br />First the good. The movie is original and involves WWII code-breakers. This is pretty fascinating and I liked watching the leading man (Lee Bowman) go through his paces as a master code-breaker. In fact, the first two-thirds of the film was very good. But now for the bad, the film just went on way too long and lost steam at about 50 minutes. Additionally, Jean Rogers' role as the ""kooky girlfriend"" must rank as one of the worst-written and distracting roles in film history!! For every smart move made by Bowman, the idiot Rogers then stepped in to screw things up as some sort of misguided ""comedy relief"". If her role had been intelligently written, the overall film would have improved immensely! Instead, watching her, it's hard to understand how we actually won WWII!!"
0,"I wish I could give this movie a zero. Cheesy effects and acting. The only reason to see this movie is so you can see how bad it is. Lets start with the kid who plays Brian. What a geek! I couldn't believe the mullet! Then there was the talking to himself. I guess they couldn't just have the movie be silent, but still. Of course they had to have him skinny-dipping too, not something I wanted to see. But Jared gave a great performance, compared to the special effects department. Everything from the bear to the crash was something I could do myself, and better. I seriously doubt that Gary Paulsen had anything to do with the production, seeing as the movie was not even called Hatchet. Finally, I do not think the writer had ever read the book, seeing as nothing was the same. I think the book was great, but this movie stunk like a smelly goat!"
0,"What kind of a documentary about a musician fails to include a single track by the artist himself?! Unlike ""Ray"" or countless other films about music artists, half the fun in the theater (or on the couch) is reliving the great songs themselves. Here, all the tracks are covers put on by uninteresting characters, and these renditions fail to capture Cohen's slow, jazzy style. More often, the covers are badly sung folk versions. Yuck.<br /><br />The interviews are as much or more with other musicians and figures rather than with Cohen himself. Only rarely does the film feature Cohen reading his own work (never singing)-- like letters, poems, etc. The movie really didn't capture much about the artist's life story, either, or about his development through the years. A huge disappointment for a big Cohen fan."
0,"STRANGER THAN FICTION angered me so much, I signed up on IMDb just to write this review. STRANGER THAN FICTION is a surprisingly complex, touching and thought-provoking movie until the very end. Once you suspend multiple lapses of logic (why didn't Will Ferrell hear Emma Thompson's voice 10 years ago when she fist started writing her book? ""The phone rang. The phone rang again."" How could she not know it's him calling? etc.), the movie challenges one's thoughts about mortality, fate, and sacrifice.<br /><br />The brief history of literary themes provided by Dustin Hoffman should especially entertain former English majors. And Maggie Gyllenhaal is always a pleasure, even though Will Ferrell might just as easily be an ax murderer as a bumbling soul. Her quick trust of him is a mighty big leap of faith.<br /><br />Ah, but the ending. Until the very end, I would have given 9 out of 10 stars to this movie. The movie as a metaphor for life's journey, as a tribute to the notion of 'writing true,' as a reminder that great literature is either comedy or tragedy, but not both, is outstanding. The entire movie leads the viewer to understand and accept the moment of Will Ferrell's fate. And no matter how endearing a character he may have become, we know full well why we will accept the ending. The last act occurs, the screen goes white, the credits roll. A profound and powerful end to an almost perfect film. An end that would have been debated for weeks.<br /><br />NO!!!!!!!!!! No credits rolled. Say it isn't so. Say Hollywood didn't tack on another 10 minutes of crap that completely undermined the integrity and heart of the movie. Dustin Hoffman got it right when he said, ""It's no longer a masterpiece; it's OK."" An apt review of the movie. Except to me, it wasn't even OK. I was so offended about the betrayal of 'writing true,' about the decision to pander the film that I actually burst into angry tears explaining this on the ride home from the movie. I don't often cry. I could care less about most movies, but I am still angry about this one.<br /><br />My questions for Zack Helm, the writer, are this: did the original movie end when the screen went white? And were you forced by the vapid movie powers-that-be to tack on an ending unfaithful to the core of the movie? Or did you tack that maudlin ending on yourself? I've read you're brilliant. I hope your original script ended the movie the first time.<br /><br />I know Zack Helm will never see this review, and I've been unable to find a contact for him to ask myself. But, please, movie-goers, am I the only one who feels this way about STRANGER THAN FICTION? One good thing came from me seeing this movie: I doubly admire LOST IN TRANSLATION now."
0,"The makers of this film have created a future where not only is abortion and birth control illegal in every state,but women are prosecuted for murder and sent away to serve long prison sentences.In other words,this film is every liberals worst nightmare!The political agenda is so heavy-handed here and the style of the film is so low-key that it just loses steam pretty quickly.Regardless of which side of the fence you're on,I'd recommend skipping it."
0,Just don't bother. I thought I would see a movie with great supspense and action.<br /><br />But it grows boring and terribly predictable after the interesting start. In the middle of the film you have a little social drama and all tension is lost because it slows down the speed. Towards the end the it gets better but not really great. I think the director took this movie just too serious. In such a kind of a movie even if u don't care about the plot at least you want some nice action. I nearly dozed off in the middle/main part of it. Rating 3/10.<br /><br />derboiler.
0,This was probably the worst movie i have ever seen in my life!! It was stupid there was no plot and the special affects were ridiculous!! And i have never seen such bad acting in my life! The only good part about the movie were all the hot guys(especially Drew Fuller). I don't know what these people were thinking when they made this movie!! I didn't even want to finish the whole thing because you get to this point in the movie where the guys are all in bed touching themselves. I mean it was like some kind of sick and twisted kiddy porn! I would advise anyone who has heard of this movie and was interested in seeing it to just forget about it and find another movie to watch! I was very disappointed!! The whole movie was a complete waste of time in my opinion.
0,"I am really shocked that a great director like Chuck Jones started out making some of the most incredibly boring cartoons I've ever seen. I did not laugh once throughout this short, and it's a Bugs Bunny cartoon, for Christ's sake! Bugs Bunny cartoons are always funny, not boring! Alas, this short turns out to be Good Night Elmer (another incredibly boring Jones short) with the addition of Bugs Bunny.<br /><br />The first warning sign of a dull cartoon is always no gag payoff. Good Night Elmer was boring because it dragged on the same two gags forever with predictable payoff. This cartoon, on the other hand, is afflicted with the second warning sign of a dull cartoon: there's too much dialogue. The cartoon at least has more than two gags up its sleeve, but most of them seem longer than they are thanks to the immense padding of the dialogue. At one point, Elmer finishes eating dinner, and comments, ""That was weawwy awfuwwy good weg of wamb,"" possibly the most redundant dialogue I've ever heard in a cartoon (characters reading text out loud in the later-era Woody Woodpecker cartoons doesn't count in my book). Even though this cartoon is only 8 minutes long, it feels like 20 thanks to redundant dialogue like this.<br /><br />Elmer's Pet Rabbit was not a fun cartoon for me, but if you've sold your soul to Chuck Jones and are unable to acknowledge that he directed a few clunkers during his career, you might enjoy it."
0,"There was a Bugs Bunny cartoon titled ""Baby Buggy Bunny"" that was EXACTLY this plot. Baby-faced Finster robbed a bank and the money in the carriage rolled away and fell into Bug's rabbit hole. He dressed up as a baby to get into Bugg's hole to retrieve the money. The scene in ""Little Man"" where he's looking in the bathroom mirror shaving with a cigar in his mouth is straight from the cartoon. This was a hilarious 5-minute cartoon; not so much an entire movie. If you are really interested in this, buy the Bugs Bunny DVD. It's was much more original the first time (1954). Plus you'll get a lot more classic Bugs Bunny cartoons to boot!"
0,"I have to agree with some of the other comments and even go a step further. <br /><br />Nothing about this film worked, absolutely nothing. Delmar our central character makes the decision to become a surrogate mother in order to earn enough money to buy a restaurant but along the way fall for a wise ex-jailbird. At the same time her friend Hortense is trying to get her lawyer boyfriend to finally marry her. She also happens to be sleeping with Marlon who is desperately in love with her. Then there's Delmar's brother Jethro who gets involved with a former coke addict, Missy who reveals she was sexually abused by her adopted father. On the sidelines we also have the eccentricmother who has an assortment of equally odd friends, one of whom dies on the couch at the beginning of the film. So far so good but after introducing these characters and story lines addressing life, death, grief and love in the first half, the film simply loses direction. <br /><br />If the writer had only selected one or two characters and allowed us to follow their stories maybe things would have been fine but equal screen time is given to all with the result that no one story or character is fully developed. For instance, why does Delmar think she will be able to hand over her child in exchange for money, especially when the prospective parents are a creepy bigoted lawyer and his semi alcoholic and depressed wife? Why is Hortense so desperate to marry a man who is a jerk and clearly doesn't love her? How is it Missy manages to kick her coke habit overnight? Is Jethro regularly drawn to women with overwhelming problems, or is Missy the exception? Has Delmar and Jethro's mother always been on the eccentric side, or is it a more recent development? Why is Jethro so keen on Cadillacs that he has one in the middle of his living room? Why did Moses spend years in prison for stealing a car, a relatively minor crime? How does Delmar manage to end up giving birth to Moses' baby when there is no suggestion that they ever had sex? <br /><br />These questions are posed in the screenplay but sadly are never answered. I can only assume they were answered in the original novel and that is why the writer felt the need to include it all in the script. Big mistake. Losing several subplots especially the Hortense and Marlon story, which adds nothing to the overall film, would have tightened things considerably and allowed more time to develop the Delmar, Jethro and Moses characters who are clearly more central to the plot and underlying themes than anyone else. <br /><br />Add to that the most pedestrian directing style seen outside of the average soap opera and the result is a huge missed opportunity for all, including Jorja Fox who does her best to rise above the material. I'm not surprised that this appears to have been the director's last film as this effort shows no evidence of a visual style or ability to tell a moving and intelligent story."
0,"OK, the story - a simpleminded loony enters a life of bored to death young chick and her kid brother and wreaks havoc in their lives - is mildly interesting one. Anyway, ideas are nothing (everyone has some...) - the execution is everything.<br /><br />This is what bothered me with this flick. And it did bother me immensely. The rhythm (directing, editing) was slow, the pace was uneven and the climax expected. We have seen those frigging highways five, six, seven times - why? Norton character's troubles were seen as a childish game, not enough deep to understand his problems / soul / blah and to root for or against him. Is he a coward, a manipulator or just a loony? References to the ""Taxi Driver"" were ridiculous and unnecessary and for certain not in favor for this flick (or to E.N. for that matter).<br /><br />And IMHO, it is cowardly executed at the end. Cheap emotional tricks for teenage lovers somewhere in Mid America. This guy should have killed the kid, blamed the father, create a real havoc. Or the kid should have killed the father at the end etc., but no, we have gotten cheesy ending where kids miss the loony, the father is puzzled over his own life and relationship with them and the loony, of course, dies. The happy dysfunctional family stays unharmed, safe and happily bored again so we could enjoy our pop-corns, undisturbed.<br /><br />And that scene where the loony enters the movie, oh my God, I would have to think long and hard to find something stupider than that! You do not shoot such a scene with a hidden camera and hidden crew. Creators of that movie probably thought that was a good idea but it was more than annoying. Again, if you're a 16 years old girl somewhere in Kansas nowhere or whatever-where and dream about having sex with a crazy man twice your age, OK, then you might enjoy this movie and its ""message""."
0,"The story by Norman Maclean is a masterwork; Redford's film is a mediocrity. He adds banal scenes of the Maclean brothers going over a falls and of them double-dating in a seedy bar that were not even hinted at in the story. The cipher, Brad Pitt, trying to play the charismatic Paul Maclean, a genius outdoors, proves either risible or depressing, depending on what the original story meant to you. Some of the fly casting scenes are beautiful. Also, Tom Skerritt as the father and Craig Sheffer as Norman are strong and masculine, as men were once expected to be. None of the women make an impression in the film, which is regrettable, because Maclean loved the women in his story and made this clear, even poetic."
0,"I had several problems with the movie: <br /><br />(1) The screenplay -- specifically, Kim Basinger's voice over: Movies are not books; they should *show* the action rather than have a voice over *tell* us what's happening. Occasionally I find a movie with a voice over that works, but here it seemed more of a lazy way of writing the script. In fact, it sounded to me as if she was practically reading excerpts from the novel in her voice over.<br /><br />(2) I felt no emotion in the relationship between Jessie and Brother Thomas and also felt that Alex Carter's acting was pretty bad. That's a significant failure for me in defining Jessie's and Thomas' characters -- with no connection between them, it seemed to me as if she just wanted a stud and that for him it was a matter of being sex-deprived. If it had been properly done, the relationship between them would have given much more context to the story.<br /><br />(3) With the book, I understood Jessie's mid-life crisis. In the movie, it seemed more like just plain boredom.<br /><br />On the plus side, I didn't think the movie was so bad as for me to turn off the TV . . . though that thought did occur to me."
0,"I gave this movie a rating of 1 (Awful). The only reason that it should even get a 1 instead of a big -0- is Ben Kingsley, who always shines not matter what terrible material is thrown his way.<br /><br />Mira Sorvino is so out of her element here that as a viewer one simply can't get over the fact that she is even in such a piece.<br /><br />Stupid, stupid story and horrible production. Do NOT waste your video rental $."
0,"Are we talking about the same movie? This movie is totally ridiculous, the plot is disgusting and completely without logic. Its a typical straight to DVD/TV-movie including all the necessary ingredients for a horrible movie experience: Over-acting by has been actors, side steps from the plot that are left unexplained, THE GIRL SHOWS HER T*ts(why, god, why??), people do not react to things as they would in real life. I'm not even gonna bother you with details, it would take all night. Well, OK, just one: If two people were murdered in front of you as you were walking down the street, one of the victims practically dies in your arms, his blood spurts from his head-wound all over you, would your first concern be; ""Oh, he left the world and the last thing he saw was my angry face!""? My thoughts goes to Harvey and his lost career."
0,"Kid found as a baby in the garbage and raised at a martial arts academy has a knack for sinking baskets. With the help of the man who found him he gets in to college and is promoted to the championship as he searches for his real parents. Infinitely better in pieces action comedy is a real mess as a whole. It seems to be striving for a hipper basketball version of Shaolin Soccer, but the comedy is scatter shot, its focus wanders more than a Chihuahua with ADD on quadruple espresso. I kept asking ""What am I watching"". I watched it from start to finish and I still don't know what the hell happened. Its a shame since there are some great action scenes, some amusing jokes and the occasional moment, but nothing, none of it ever comes together, I'd take a pass."
0,"The only reason to give this movie even a single star is how much the ending made me laugh. I had high hopes as I usually love bad campy holiday horror movies, but this just didn't qualify. It's really just a bad attempt at showing a character slide slowly into insanity, which again, isn't a bad plot, but is done poorly here. There are some scenes (such as the ending) which are not intended to be funny, but actually made me laugh out loud. There were a couple of times when I thought the movie would actually go in an interesting direction, but it never fulfills what it could and should be. In my opinion, if you are looking for a Christmas slasher flick, try Silent Night, Deadly Night."
