0,"I've seen some bad things in my time. A half dead cow trying to get out of waist high mud; a head on collision between two cars; a thousand plates smashing on a kitchen floor; human beings living like animals.<br /><br />But never in my life have I seen anything as bad as The Cat in the Hat.<br /><br />This film is worse than 911, worse than Hitler, worse than Vllad the Impaler, worse than people who put kittens in microwaves.<br /><br />It is the most disturbing film of all time, easy.<br /><br />I used to think it was a joke, some elaborate joke and that Mike Myers was maybe a high cocaine sniffing drug addled betting junkie who lost a bet or something.<br /><br />I shudder"
0,"Tim Robbins and John Cusack are two actors I have appreciated throughout their careers, and that was the only reason for choosing to watch this movie. Well, all I can say is I totally regretted it! These two great actors humiliate themselves all the way through by performing a number of irrelevant, unimaginative and kitch to the extreme (not that this is bad on its own)sketches that are supposed to make people laugh, but fail to do so. The only reason I can think is that the director was their friend, and they decided to support his movie by starring in it-I can't think of anything else because this movie is SO cheap! Fortunately Tim Robbins and John Cusack haven't disappointed me ever since. I would recommend you to avoid this film, unless you want your opinion about the two actors spoiled."
0,"The only reason I rented this was because of the article in Fangoria Magazine. The article made this film look interesting. Well, it isn't. This was a very boring, amateurishly written and directed movie. All the actors in this movie are awful, except Faye Dunaway, who is always a joy to watch. But too much time was focused on Gina Phillips and her ridiculous encounters with ravens and Duilio Marzio. Marzio has such a thick Argentinean accent, you can only understand every couple of words he says. Also on hand is Nicholas Pauls, who plays the ultra-bland love interest to Gina Phillips. The bottom line: this movie is not scary. There is only one good scene and that is the last five to ten minutes of the movie. I would have given this one star, but I gave it three just because I like Faye Dunaway so much. But even she wasn't that great in this."
0,"Simply put, this is the worst movie since ""Police Academy: Mission to Moscow"" (if you liked that movie you will probably like this one).<br /><br />What were they thinking ? Some ideas should stay just that, an idea. The fact that this idea could itself to film should be a criminal offense.<br /><br />What was so bad about it I hear you ask. One word ... EVERYTHING.<br /><br />Cost to Hire: $4.50 Cost in Time to Watch: 89 Minutes<br /><br />I want a refund on both!"
0,"It's been about 14 years since Sharon Stone awarded viewers a leg-crossing that twisted many people's minds. And now, God knows why, she's in the game again. ""Basic Instinct 2"" is the sequel to the smash-hit erotica ""Basic Instinct"" featuring a sexy Stone and a vulnerable Michael Douglas. However, fans of the original might not even get close to this one, since ""Instinct 2"" is painful film-making, as the mediocre director Michael Caton-Jones assassinates the legacy of the first film.<br /><br />The plot of the movie starts when a car explosion breaks in right at the beginning. Catherine Tramell (Sharon Stone, trying to look forcefully sexy) is a suspect and appears to be involved in the murder. A psychiatrist (a horrible David Morrisey) is appointed to examine her, but eventually falls for an intimate game of seduction.<br /><br />And there it is, without no further explanations, the basic force that moves this ""Instinct"". Nothing much is explained and we have to sit through a sleazy, C-class erotic film. Sharon Stone stars in her first role where she is most of the time a turn-off. Part of it because of the amateurish writing, the careless direction, and terrifyingly low chemistry. The movie is full of vulgar dialogues and even more sexuality (a menage a trois scene was cut off so that this wouldn't be rated NC-17) than the first entrance in the series. ""Instinct"" is a compelling torture.<br /><br />To top it off, everything that made the original film a guilty pleasure is not found anywhere in the film. The acting here is really bad. Sharon Stone has some highlights, but here, she gets extremely obnoxious. David Morrisey stars in the worst role of his life, and seems to never make more than two expressions in the movie- confused and aroused. ""Instinct 2"" is a horrible way to continue an otherwise original series, that managed to put in thriller with erotica extremely well. Paul Verhoeven, how I miss you....<br /><br />""Basic Instinct 2"" never sounded like a good movie, and, indeed, it isn't. Some films should never get out of paper, and that is the feeling you get after watching this. Now, it is much easier to understand why Douglas and David Cronenberg dropped out, and why Sharon Stone was expecting a huge paycheck for this......-----3/10"
0,"I watched the first 15 minutes, thinking it was a real documentary (with an irritatingly overly dramatic ""on camera"" producer).<br /><br />When I realized it was all staged I thought ""why would I want to waste my time watching this junk??"" So I turned it off and came online to warn other people. The characters don't act in a believable way. too much immature emotion. for a guy to travel half way around the world into a war torn country, he acted like a kid. and I don't believe it was because ""his character was so upset about the trade center bombings"".<br /><br />very trite and stupid.<br /><br />have you seen ""city of lost children""? french dark fantasy film about a guy who kidnaps kids and steals their dreams... I liked it!"
0,"This is a well-worn story about a man who marries to escape the hangman's noose, then sets about ""taming"" his reluctant bride. It manages to be sexist and racist at exactly the same time. We never find out, for example, why a woman who won the respect of an Indian warrior is completely unable to fight back against her erstwhile husband. Or why the members of her team are so eager to get a ""real man"" in the saddle when she seems to have been taking care of things just fine on her own. This only made sense in fifties Hollywood.<br /><br />There's a really stupid scene where she horsewhips him and he actually catches the whip--the second time--then yanks her off her horse. Never mind that the first time probably would have lost him an eye, which would make it pretty hard to grab that whip! Then, he prevails in a fight against her Indian bodyguard where he spends the first two thirds of it getting beaten to a pulp. That's some second wind. Later, he successfully negotiates with some bloodthirsty Indians (as they all are in these flicks) after they reject her now she's his ""squaw"". Never mind that he has zero diplomatic skills and she's been negotiating with them for years. And the way he keeps rejecting her attempts to seduce him just to keep her keen and keep her from getting a hold on him--yeah, right. Like the women are just throwing themselves at him all the way down the trail.<br /><br />Finally, neither of the leads is convincing in their roles. Madison is just a jerk who gets unrealistically lucky. Fleming flips her hair and scowls a lot, but is totally unconvincing as a fiery tomboy. The only reason you'd root for her is because you want to see Madison get tied to a runaway horse and dragged over a cliff before the film's end. The way that Madison tames Fleming is so predictable and has so few obstacles that it will irritate the heck out of you if you see women as anything but blow-up dolls. Even if you do see them as dolls, the total lack of suspense will bore you.<br /><br />Total waste of time. Even the scenery's kinda dull. Give this one a big miss."
0,"in this movie, joe pesci slams dunks a basketball. joe pesci...<br /><br />and being consistent, the rest of the script is equally not believable.<br /><br />pesci is a funny guy, which saves this film from sinking int the absolute back of the cellar, but the other roles were pretty bad. the father was a greedy businessman who valued money more than people, which wasn't even well-played. instead of the man being an archetypal villain, he seemed more like an amoral android programmed to make money at all costs. then there's the token piece that is assigned to pesci as a girlfriend or something...i don't even remember...she was that forgettable.<br /><br />anyone who rates this movie above a 5 or 6 is a paid member of some sort of film studio trying to up the reputation of this sunken film, or at least one of those millions of media minions who can't critique efficiently (you know, the people who feel bad if they give anything a mark below 6).<br /><br />stay away...far away. and shame on comedy central, where i saw this film. they usually pick better."
0,"....as to the level of wit on which this comedy operates. Barely even reaching feature length, ""Can I Do It....'Till I Need Glasses"" is a collection of (mostly) dirty jokes. Many of them are so short that you can't believe it when you realize that THAT was supposed to be the punchline (example: the Santa Claus gag); others are so long that you can't believe it when you realize that they needed so much time to set up THAT punchline (example: the students' awards gag). And nearly all are directed without any artistry. Don't get me wrong: about 1 every 10 jokes actually manages to be funny (the iron / phone one is probably my favorite). There is also some wonderful full-frontal nudity that proves, yet again, that the female body, especially in its natural form, is the best thing on this planet (there is some comedic male nudity as well). And I agree with others that the intentionally stupid title song is actually pretty damn catchy! But none of those reasons are enough to give this film anything more than * out of 4."
0,"1st watched 8/3/2003 - 2 out of 10(Dir-Brad Sykes): Mindless 3-D movie about flesh-eating zombies in a 3 story within a movie chronicle. And yes, we get to see zombies eating human flesh parts in 3D!! Wow, not!! That has been done time and time again in 2D in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating. That's what made the original zombie classics good. The flesh-eating was just thrown in as an extra. We're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's. The last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well. Well, I think I've said enough. Watch the classics, not this 3D bore-feast."
