1,"@first_timee хоть я и школота, но поверь, у нас то же самое :D общество профилирующий предмет типа)"
1,"Да, все-таки он немного похож на него. Но мой мальчик все равно лучше:D"
1,RT @KatiaCheh: Ну ты идиотка) я испугалась за тебя!!!
1,"RT @digger2912: ""Кто то в углу сидит и погибает от голода, а мы ещё 2 порции взяли, хотя уже и так жрать не хотим"" :DD http://t.co/GqG6iuE2…"
1,"@irina_dyshkant Вот что значит страшилка :D
Но блин,посмотрев все части,у тебя создастся ощущение,что авторы курили что-то :D"
1,ну любишь или нет? — Я не знаю кто ты бля:D http://t.co/brf9eNg1U6
1,"RT @SpoonLamer: Ох,900 :D ну это конечно же @twinkleAYO . Чтобы у нее было много друзей, ведь она такая мимими &lt;3"
1,RT @veregijytaqo: У тебя есть ухажёр? Нет - мои уши не кто не жрёт :D
1,Поприветствуем моего нового читателя @Alexey1789 ;)
1,Теперь у меня есть частичка Сиднея :) #Sydney #SydneyOperaHouse http://t.co/agnto3CZEi
1,"Люблю маму и папу!!!!а в остальное я так...-влюбляюсь, привязываюсь))) "
1,"RT @dicyziqecida: Как-то я забыла, что вчера приехал из деревни наш котэня и испугалась, когда он утром пришел ко мне общаться. :) Доброе у"
1,"@MrsRourke_s_tit @_vivante @dyu_bryun так было задумано, да :)"
1,"@Kruglova_Julia_  дааааа))
Ты... Ты... Ты и только ты...)*"
1,"@Alex_Shvarz :)) О, нет. Вы ведь всё равно обзоры урезаете? Просто одна версия сильно порезанная, а другая полная, только без мусора."
1,"@Jyliaalex смотри там случайно в аспирантуру не попади, наука никого до добра не доводила)"
1,"RT @Abdullin_A_R: @LikhodedovaMary эхх, а в УГАТУ о контрольных предупреждают уже на контрольной)"
1,"@marinaysol а, а то подумала, что у тебя там пробежечка.)"
1,@xLesherx @4EU3 зря вы с этой хуйней шутите)) я много историй наблюдал в режиме рил времени по работе с русскими которые разбивались на них
1,@Moscow_advokat Очень главное спасибо for   МЕДВЕД™ — он работал клоуном-аниматором!   :-)))
1,"У нас есть прекрасная история, как сдохнуть за неделю!!)"
1,"@Benjamin1610 сегодня столько поводов выпить, что я уже не могу усидеть на месте)"
1,@StalinGulag унылый?...наверное...вдруг его перед этим чпокнули?))))
1,RT @lumenso: @GruzdevVladimir @Sergey_Degtyrev 1) При поддержке администрации МО Белевский район сборная Белевского района по http://t.co/r…
1,Поприветствуем моего нового читателя @afyfglprwl ;)
1,"Как же хооорошо валяться, но мой бедный, обколотый попец хочет на прогулку) http://t.co/XugobJeb9c"
1,"Хоть у кого то заебись всё) Настюх, рада за тебя пиздец) прям искренне рада)) есть все же справедливость на свете)"
1,"да почему мне похуй то)
Новерное потому что еще не ночь темная) )"
1,"блин,хочется писать и писать))всякую хуйню пишу,но все равно хочется)"
